antibiotic,genome_name,evidence,computational_method,owner,computational_method_performance,public,measurement,taxon_id,genome_id,measurement_value,measurement_unit,computational_method_version,id,date_inserted,date_modified,_version_,resistant_phenotype,laboratory_typing_method,pmid,laboratory_typing_platform,measurement_sign,vendor,testing_standard,testing_standard_year
ceftriaxone,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.83, CI[0.74, 0.91]",True,4.0,562,562.47616,4.0,mg/L,202503101,68f87b98-cb07-4009-a323-5692c5c54373,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
colistin,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.80, CI[0.64, 0.96]",True,2.0,562,562.47616,2.0,mg/L,202503101,1a019ca8-155f-4c1b-b56d-c94ceb695086,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
cefotetan,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 1.00, CI[1.00, 1.00]",True,32.0,562,562.47616,32.0,mg/L,202503101,17ecb7b4-41bf-4455-9bb3-4a0bacc8880a,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
cefotaxime,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.90, CI[0.88, 0.91]",True,1.0,562,562.47616,1.0,mg/L,202503101,acfa5515-1d11-48dd-ba84-9fd54773abe8,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
cefuroxime,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.62, CI[0.26, 0.97]",True,8.0,562,562.47616,8.0,mg/L,202503101,e2630565-395a-4bf3-9047-ee00d3689030,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
doripenem,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.56, CI[0.34, 0.79]",True,0.25,562,562.47616,0.25,mg/L,202503101,56820723-9e07-4e97-ae4c-f813513b3281,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
ertapenem,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.77, CI[0.66, 0.89]",True,0.5,562,562.47616,0.5,mg/L,202503101,48db22fd-6d71-49ac-be57-36f4e318fda6,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
cefepime,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.73, CI[0.68, 0.78]",True,1.0,562,562.47616,1.0,mg/L,202503101,be51b130-0d67-47f2-b730-731b8d020676,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
fosfomycin,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.77, CI[0.60, 0.94]",True,32.0,562,562.47616,32.0,mg/L,202503101,ac503487-9616-446e-a59e-bb28f05a9e1b,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
cefoxitin,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.70, CI[0.51, 0.89]",True,8.0,562,562.47616,8.0,mg/L,202503101,befa7043-f1b8-4102-abd4-fccb74818164,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
gentamicin,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.95, CI[0.91, 0.98]",True,1.0,562,562.47616,1.0,mg/L,202503101,24e67ab6-bf9c-4fa5-af82-c75e4ff0da17,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
imipenem,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.78, CI[0.70, 0.86]",True,2.0,562,562.47616,2.0,mg/L,202503101,1cc25478-8c9f-4f95-9e92-5ee954cad3da,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
levofloxacin,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.87, CI[0.81, 0.93]",True,0.5,562,562.47616,0.5,mg/L,202503101,d8f0aac0-0cb2-47d9-8485-19040e0ca61b,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
meropenem,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.95, CI[0.93, 0.98]",True,0.25,562,562.47616,0.25,mg/L,202503101,1538a68f-5ae7-4848-845e-65acc8215458,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
nalidixic acid,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.64, CI[0.33, 0.95]",True,64.0,562,562.47616,64.0,mg/L,202503101,a2c0020e-40db-474d-a7af-6ba7b996fcc6,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
nitrofurantoin,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.95, CI[0.90, 1.01]",True,16.0,562,562.47616,16.0,mg/L,202503101,8c50402d-4122-47f4-bcb0-430b85adcd1e,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
piperacillin,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.73, CI[0.39, 1.08]",True,4.0,562,562.47616,4.0,mg/L,202503101,f2a92d2a-b8dd-4ddd-9f63-d0ba0bbbf429,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643708055600,,,,,,,,
ampicillin/sulbactam,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.90, CI[0.82, 0.98]",True,8.0,562,562.47616,8.0,mg/L,202503101,81e025e5-5426-46a3-b5e9-62e4b46983ca,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643709104000,,,,,,,,
streptomycin,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.96, CI[0.90, 1.03]",True,8.0,562,562.47616,8.0,mg/L,202503101,5bd19b7d-e16e-46cf-9877-9c7a4e5d84d2,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643709104000,,,,,,,,
tetracycline,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.79, CI[0.71, 0.87]",True,4.0,562,562.47616,4.0,mg/L,202503101,f9b577fe-8749-4913-9dd3-ea72f465dae6,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643709104000,,,,,,,,
tigecycline,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.98, CI[0.91, 1.04]",True,0.25,562,562.47616,0.25,mg/L,202503101,cfcb3072-bc54-4b90-9503-7ae4fd70ae73,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643709104000,,,,,,,,
tobramycin,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.96, CI[0.92, 1.00]",True,1.0,562,562.47616,1.0,mg/L,202503101,e832e0bf-9c03-4d31-91ad-6737ccbf1115,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643709104000,,,,,,,,
piperacillin/tazobactam,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.93, CI[0.91, 0.95]",True,4.0,562,562.47616,4.0,mg/L,202503101,28477f2c-3e43-4967-bd39-ae39afb4b245,2025-07-14T21:01:02.088Z,2025-07-14T21:01:02.088Z,1837657643709104000,,,,,,,,
trimethoprim/sulfamethoxazole,Escherichia coli strain 24-C48-A,Computational Method,MIC XGBoost Model,PATRIC@patricbrc.org,"W1 score: 0.81, CI[0.76, 0.85]",True,16.0,562,562.47616,16.0,mg/L,202503101,714ea7ce-863e-41b8-a62d-2039f5024f99,2025-07-14T21:01:02.079Z,2025-07-14T21:01:02.079Z,1840540439563731000,,,,,,,,
trimethoprim/sulfamethoxazole,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.94, CI[0.94, 0.95]",True,,562,562.47616,,,202503101,ee234294-eda7-4386-8970-72d18e3fcb7f,2025-07-14T21:44:19.537Z,2025-07-14T21:44:19.537Z,1840540463405203500,Susceptible,,,,,,,
amoxicillin/clavulanic acid,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.84, CI[0.81, 0.88]",True,,562,562.47616,,,202503101,884aa8fa-bf9e-42f7-b678-82ae60a36de9,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402832375800,Susceptible,,,,,,,
ampicillin,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.94, CI[0.93, 0.96]",True,,562,562.47616,,,202503101,5cdf0cd0-47cf-4e00-8d74-8246c9001a0b,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402832375800,Susceptible,,,,,,,
amoxicillin,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.90, CI[0.87, 0.93]",True,,562,562.47616,,,202503101,1e22f3a9-7898-4041-b256-5bb9ee4433ed,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402832375800,Susceptible,,,,,,,
aztreonam,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.92, CI[0.89, 0.96]",True,,562,562.47616,,,202503101,c4ce757d-bdeb-44f4-bc7b-e9b129fb2d99,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402832375800,Susceptible,,,,,,,
ceftazidime,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.92, CI[0.90, 0.93]",True,,562,562.47616,,,202503101,d667a00d-5a84-4d74-80a3-9841f8cc7398,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
cefalothin,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.92, CI[0.89, 0.96]",True,,562,562.47616,,,202503101,f5f756df-9c76-49aa-805b-2a49080578c2,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
cefazolin,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.93, CI[0.86, 0.99]",True,,562,562.47616,,,202503101,964054ce-0fd9-461a-b7cc-f8392e5eece3,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
chloramphenicol,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.96, CI[0.93, 0.99]",True,,562,562.47616,,,202503101,fc8a800a-a19b-4d9b-a209-4c3ba4a439e8,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
ciprofloxacin,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.98, CI[0.97, 0.98]",True,,562,562.47616,,,202503101,a488793f-c7bc-4975-84f5-bdf380c31668,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
ceftriaxone,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.96, CI[0.92, 0.99]",True,,562,562.47616,,,202503101,f5618ca1-c2dd-4c43-bd91-d8c5385499ec,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
cefotaxime,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.96, CI[0.96, 0.97]",True,,562,562.47616,,,202503101,f7ae2191-5181-42c9-8902-c9a3053d3984,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
cefuroxime,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.88, CI[0.86, 0.90]",True,,562,562.47616,,,202503101,dd423f9a-4f56-48d0-b35d-bd2e008df5f0,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
doxycycline,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.87, CI[0.80, 0.95]",True,,562,562.47616,,,202503101,28409d29-a10b-4a38-b227-beda59ea39c7,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
ertapenem,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.92, CI[0.90, 0.95]",True,,562,562.47616,,,202503101,63f48d39-76d0-4df1-bc16-80d6a91814cb,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
cefepime,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.88, CI[0.84, 0.92]",True,,562,562.47616,,,202503101,6bd6d224-afe7-4729-9272-78e2e0d492eb,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
cefoxitin,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.88, CI[0.83, 0.92]",True,,562,562.47616,,,202503101,d9b38101-5f8a-4322-a4e1-70ae0f83e28b,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
gentamicin,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.96, CI[0.95, 0.97]",True,,562,562.47616,,,202503101,7c4abe5a-6f8d-4adb-b843-c705c35686ef,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
imipenem,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.96, CI[0.94, 0.98]",True,,562,562.47616,,,202503101,1c776e59-94a3-4eee-8c9d-029a21f0c4ff,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
levofloxacin,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.97, CI[0.91, 1.02]",True,,562,562.47616,,,202503101,35c74402-ed59-43e4-9273-e2126b633d69,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
meropenem,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.76, CI[0.68, 0.84]",True,,562,562.47616,,,202503101,4627a321-be1e-492c-b009-a1c615211329,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
nalidixic acid,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.98, CI[0.96, 1.00]",True,,562,562.47616,,,202503101,4b9157ab-b6b5-4482-8a3c-8559e0080d41,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
norfloxacin,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.96, CI[0.92, 1.01]",True,,562,562.47616,,,202503101,0e1e8dd8-91ff-463b-baf7-cd9c8df60ee9,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402833424400,Susceptible,,,,,,,
ampicillin/sulbactam,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.88, CI[0.79, 0.98]",True,,562,562.47616,,,202503101,c100a6ef-de42-4c1c-9c39-a3f12673318a,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402834473000,Susceptible,,,,,,,
sulfamethoxazole,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.93, CI[0.88, 0.99]",True,,562,562.47616,,,202503101,636d1874-bf97-4a27-ab30-f58d52a9e8bd,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402834473000,Susceptible,,,,,,,
streptomycin,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.96, CI[0.90, 1.02]",True,,562,562.47616,,,202503101,66116fd9-a903-4ef8-8edd-5ef047e28011,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402834473000,Susceptible,,,,,,,
tetracycline,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.93, CI[0.89, 0.97]",True,,562,562.47616,,,202503101,dee73241-2ac1-4c20-b45a-bfc818773592,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402834473000,Susceptible,,,,,,,
ceftiofur,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.97, CI[0.88, 1.06]",True,,562,562.47616,,,202503101,82b878b4-3d79-479a-b543-53b1b4f057ba,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402834473000,Susceptible,,,,,,,
trimethoprim,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.94, CI[0.91, 0.97]",True,,562,562.47616,,,202503101,c5d016dc-b9c8-4435-9a9d-57cba9779f5e,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402834473000,Susceptible,,,,,,,
tobramycin,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.92, CI[0.88, 0.96]",True,,562,562.47616,,,202503101,1869d430-b4d9-4ee9-8fcf-97e16904e4e2,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402834473000,Susceptible,,,,,,,
piperacillin/tazobactam,Escherichia coli strain 24-C48-A,Computational Method,SIR XGBoost Model,PATRIC@patricbrc.org,"F1 score: 0.80, CI[0.78, 0.82]",True,,562,562.47616,,,202503101,ee591999-dd12-483c-bc9a-2c0607d1d844,2025-07-14T21:44:19.545Z,2025-07-14T21:44:19.545Z,1837660402834473000,Susceptible,,,,,,,
amoxicillin/clavulanic acid,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.97, CI[0.96, 0.98]",True,4.0,3038394,3038394.7,4.0,mg/L,202503101,0fee55c6-669d-4636-b95a-e30a3b1a3a31,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413613781000,,,,,,,,
amikacin,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.97, CI[0.96, 0.98]",True,16.0,3038394,3038394.7,16.0,mg/L,202503101,f73821ef-9edd-4ef0-91f8-f77bd5416651,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413613781000,,,,,,,,
ampicillin,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.87, CI[0.82, 0.92]",True,8.0,3038394,3038394.7,8.0,mg/L,202503101,6dfa21a9-09f6-42a8-9c01-69db4cebf318,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413613781000,,,,,,,,
aztreonam,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.61, CI[0.50, 0.73]",True,2.0,3038394,3038394.7,2.0,mg/L,202503101,9422cc14-271d-4005-ad55-c94e918d1cb0,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413613781000,,,,,,,,
ceftazidime,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.88, CI[0.86, 0.90]",True,16.0,3038394,3038394.7,16.0,mg/L,202503101,58069daa-302f-44a1-8335-7005a266b9c2,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413613781000,,,,,,,,
cefazolin,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.86, CI[0.82, 0.90]",True,32.0,3038394,3038394.7,32.0,mg/L,202503101,51cf8518-4a44-4c96-b401-c1caf31eb1af,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413613781000,,,,,,,,
chloramphenicol,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.77, CI[0.71, 0.83]",True,16.0,3038394,3038394.7,16.0,mg/L,202503101,162fca47-0579-4a90-8385-85688c9372e3,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413614829600,,,,,,,,
ciprofloxacin,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.95, CI[0.93, 0.97]",True,0.5,3038394,3038394.7,0.5,mg/L,202503101,35556a39-86c4-4e5b-9d7c-69d32d76aa89,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413614829600,,,,,,,,
ceftriaxone,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.83, CI[0.74, 0.91]",True,4.0,3038394,3038394.7,4.0,mg/L,202503101,e2d36227-73c2-4cc9-b0c0-f015509d1c00,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413614829600,,,,,,,,
colistin,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.80, CI[0.64, 0.96]",True,2.0,3038394,3038394.7,2.0,mg/L,202503101,ce47e66d-e68c-499d-a4fa-9c3c4b1726b2,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413614829600,,,,,,,,
cefotetan,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 1.00, CI[1.00, 1.00]",True,32.0,3038394,3038394.7,32.0,mg/L,202503101,8e4678f6-32a7-4469-b232-f682f4c58f08,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413614829600,,,,,,,,
cefotaxime,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.90, CI[0.88, 0.91]",True,1.0,3038394,3038394.7,1.0,mg/L,202503101,2447be91-e963-423a-9e72-5d5253ab8c77,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413614829600,,,,,,,,
cefuroxime,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.62, CI[0.26, 0.97]",True,8.0,3038394,3038394.7,8.0,mg/L,202503101,6215249a-4578-4aad-bf47-eaf0b2567f60,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413614829600,,,,,,,,
doripenem,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.56, CI[0.34, 0.79]",True,0.25,3038394,3038394.7,0.25,mg/L,202503101,51c5e903-6f09-4d4f-a39e-2f2494e91fe9,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413614829600,,,,,,,,
ertapenem,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.77, CI[0.66, 0.89]",True,0.5,3038394,3038394.7,0.5,mg/L,202503101,0e2ff9d7-ead2-4a02-9f94-b785a6d7f289,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413614829600,,,,,,,,
cefepime,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.73, CI[0.68, 0.78]",True,1.0,3038394,3038394.7,1.0,mg/L,202503101,bdbace8a-619f-4737-84e6-dae9e3390025,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413614829600,,,,,,,,
fosfomycin,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.77, CI[0.60, 0.94]",True,32.0,3038394,3038394.7,32.0,mg/L,202503101,2c33bc90-da88-412f-b72e-48e7ef23c9cd,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413614829600,,,,,,,,
cefoxitin,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.70, CI[0.51, 0.89]",True,8.0,3038394,3038394.7,8.0,mg/L,202503101,023be441-1503-4d7f-ad42-966707b42f11,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413615878100,,,,,,,,
gentamicin,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.95, CI[0.91, 0.98]",True,16.0,3038394,3038394.7,16.0,mg/L,202503101,63b519ff-fd45-4f9f-b384-f7d318551236,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413615878100,,,,,,,,
imipenem,Escherichia coli O155:H21 NWU_1,Computational Method,MIC XGBoost Model,BVBRC@patricbrc.org,"W1 score: 0.78, CI[0.70, 0.86]",True,16.0,3038394,3038394.7,16.0,mg/L,202503101,2a36cc74-47bd-4cc2-8806-06044827b4ab,2025-07-14T20:56:36.998Z,2025-07-14T20:56:36.998Z,1837657413615878100,,,,,,,,
